x,y,V_teorica
0.26130653,0.75879397,0.24749375
0.26130653,0.7638191,0.25251888
0.26130653,0.76884422,0.25759451
0.26130653,0.77386935,0.26272064
0.26130653,0.77889447,0.26789728
0.26130653,0.7839196,0.27312442
0.26130653,0.78894472,0.27840206
0.26130653,0.79396985,0.28373021
0.26130653,0.79899497,0.28910886
0.26130653,0.8040201,0.29453802
0.26130653,0.80904523,0.30001768
0.26130653,0.81407035,0.30554784
0.26130653,0.81909548,0.31112851
0.26130653,0.8241206,0.31675968
0.26130653,0.82914573,0.32244135
0.26130653,0.83417085,0.32817353
0.26130653,0.83919598,0.33395621
0.26130653,0.84422111,0.3397894
0.26130653,0.84924623,0.34567309
0.26130653,0.85427136,0.35160728
0.26130653,0.85929648,0.35759198
0.26130653,0.86432161,0.36362718
0.26130653,0.86934673,0.36971289
0.26130653,0.87437186,0.37584909
0.26130653,0.87939698,0.38203581
0.26130653,0.88442211,0.38827302
0.26130653,0.88944724,0.39456074
0.26130653,0.89447236,0.40089897
0.26130653,0.89949749,0.40728769
0.26130653,0.90452261,0.41372693
0.26130653,0.90954774,0.42021666
0.26130653,0.91457286,0.4267569
0.26130653,0.91959799,0.43334764
0.26130653,0.92462312,0.43998889
0.26130653,0.92964824,0.44668064
0.26130653,0.93467337,0.45342289
0.26130653,0.93969849,0.46021565
0.26130653,0.94472362,0.46705891
0.26130653,0.94974874,0.47395268
0.26130653,0.95477387,0.48089695
0.26130653,0.95979899,0.48789172
0.26130653,0.96482412,0.494937
0.26130653,0.96984925,0.50203278
0.26130653,0.97487437,0.50917906
0.26130653,0.9798995,0.51637585
0.26130653,0.98492462,0.52362314
0.26130653,0.98994975,0.53092094
0.26130653,0.99497487,0.53826924
0.26130653,1,0.54566804
0.27135678,0,0.073634504
0.27135678,0.0050251256,0.070932552
0.27135678,0.010050251,0.068281104
0.27135678,0.015075377,0.06568016
0.27135678,0.020100503,0.063129719
0.27135678,0.025125628,0.060629782
0.27135678,0.030150754,0.058180349
0.27135678,0.035175879,0.05578142
0.27135678,0.040201005,0.053432994
0.27135678,0.045226131,0.051135072
0.27135678,0.050251256,0.048887654
0.27135678,0.055276382,0.04669074
0.27135678,0.060301508,0.04454433
0.27135678,0.065326633,0.042448423
0.27135678,0.070351759,0.04040302
0.27135678,0.075376884,0.038408121
0.27135678,0.08040201,0.036463726
0.27135678,0.085427136,0.034569834
0.27135678,0.090452261,0.032726446
0.27135678,0.095477387,0.030933562
0.27135678,0.10050251,0.029191182
0.27135678,0.10552764,0.027499306
0.27135678,0.11055276,0.025857933
0.27135678,0.11557789,0.024267064
0.27135678,0.12060302,0.022726699
0.27135678,0.12562814,0.021236837
0.27135678,0.13065327,0.01979748
0.27135678,0.13567839,0.018408626
0.27135678,0.14070352,0.017070276
0.27135678,0.14572864,0.01578243
0.27135678,0.15075377,0.014545087
0.27135678,0.15577889,0.013358249
0.27135678,0.16080402,0.012221914
0.27135678,0.16582915,0.011136082
0.27135678,0.17085427,0.010100755
0.27135678,0.1758794,0.0091159314
0.27135678,0.18090452,0.0081816116
0.27135678,0.18592965,0.0072977955
0.27135678,0.19095477,0.0064644832
0.27135678,0.1959799,0.0056816747
0.27135678,0.20100503,0.00494937
0.27135678,0.20603015,0.004267569
0.27135678,0.21105528,0.0036362718
0.27135678,0.2160804,0.0030554784
0.27135678,0.22110553,0.0025251888
0.27135678,0.22613065,0.0020454029
0.27135678,0.23115578,0.0016161208
0.27135678,0.2361809,0.0012373425
0.27135678,0.24120603,0.00090906795
0.27135678,0.24623116,0.00063129719
0.27135678,0.25125628,0.0004040302
0.27135678,0.25628141,0.00022726699
0.27135678,0.26130653,0.00010100755
0.27135678,0.26633166,2.5251888e-05
0.27135678,0.27135678,0
0.27135678,0.27638191,2.5251888e-05
0.27135678,0.28140704,0.00010100755
0.27135678,0.28643216,0.00022726699
0.27135678,0.29145729,0.0004040302
0.27135678,0.29648241,0.00063129719
0.27135678,0.30150754,0.00090906795
0.27135678,0.30653266,0.0012373425
0.27135678,0.31155779,0.0016161208
0.27135678,0.31658291,0.0020454029
0.27135678,0.32160804,0.0025251888
0.27135678,0.32663317,0.0030554784
0.27135678,0.33165829,0.0036362718
0.27135678,0.33668342,0.004267569
0.27135678,0.34170854,0.00494937
0.27135678,0.34673367,0.0056816747
0.27135678,0.35175879,0.0064644832
0.27135678,0.35678392,0.0072977955
0.27135678,0.36180905,0.0081816116
0.27135678,0.36683417,0.0091159314
0.27135678,0.3718593,0.010100755
0.27135678,0.37688442,0.011136082
0.27135678,0.38190955,0.012221914
0.27135678,0.38693467,0.013358249
0.27135678,0.3919598,0.014545087
0.27135678,0.39698492,0.01578243
0.27135678,0.40201005,0.017070276
0.27135678,0.40703518,0.018408626
0.27135678,0.4120603,0.01979748
0.27135678,0.41708543,0.021236837
0.27135678,0.42211055,0.022726699
0.27135678,0.42713568,0.024267064
0.27135678,0.4321608,0.025857933
0.27135678,0.43718593,0.027499306
0.27135678,0.44221106,0.029191182
0.27135678,0.44723618,0.030933562
0.27135678,0.45226131,0.032726446
0.27135678,0.45728643,0.034569834
0.27135678,0.46231156,0.036463726
0.27135678,0.46733668,0.038408121
0.27135678,0.47236181,0.04040302
0.27135678,0.47738693,0.042448423
0.27135678,0.48241206,0.04454433
0.27135678,0.48743719,0.04669074
0.27135678,0.49246231,0.048887654
0.27135678,0.49748744,0.051135072
0.27135678,0.50251256,0.053432994
0.27135678,0.50753769,0.05578142
0.27135678,0.51256281,0.058180349
0.27135678,0.51758794,0.060629782
0.27135678,0.52261307,0.063129719
0.27135678,0.52763819,0.06568016
0.27135678,0.53266332,0.068281104
0.27135678,0.53768844,0.070932552
0.27135678,0.54271357,0.073634504
0.27135678,0.54773869,0.07638696
0.27135678,0.55276382,0.079189919
0.27135678,0.55778894,0.082043383
0.27135678,0.56281407,0.08494735
0.27135678,0.5678392,0.087901821
0.27135678,0.57286432,0.090906795
0.27135678,0.57788945,0.093962274
0.27135678,0.58291457,0.097068256
0.27135678,0.5879397,0.10022474
0.27135678,0.59296482,0.10343173
0.27135678,0.59798995,0.10668923
0.27135678,0.60301508,0.10999722
0.27135678,0.6080402,0.11335572
0.27135678,0.61306533,0.11676473
0.27135678,0.61809045,0.12022424
0.27135678,0.62311558,0.12373425
0.27135678,0.6281407,0.12729477
0.27135678,0.63316583,0.13090579
0.27135678,0.63819095,0.13456731
0.27135678,0.64321608,0.13827934
0.27135678,0.64824121,0.14204187
0.27135678,0.65326633,0.1458549
0.27135678,0.65829146,0.14971844
0.27135678,0.66331658,0.15363248
0.27135678,0.66834171,0.15759703
0.27135678,0.67336683,0.16161208
0.27135678,0.67839196,0.16567763
0.27135678,0.68341709,0.16979369
0.27135678,0.68844221,0.17396025
0.27135678,0.69346734,0.17817732
0.27135678,0.69849246,0.18244489
0.27135678,0.70351759,0.18676296
0.27135678,0.70854271,0.19113154
0.27135678,0.71356784,0.19555062
0.27135678,0.71859296,0.2000202
0.27135678,0.72361809,0.20454029
0.27135678,0.72864322,0.20911088
0.27135678,0.73366834,0.21373198
0.27135678,0.73869347,0.21840358
0.27135678,0.74371859,0.22312568
0.27135678,0.74874372,0.22789829
0.27135678,0.75376884,0.2327214
0.27135678,0.75879397,0.23759501
0.27135678,0.7638191,0.24251913
0.27135678,0.76884422,0.24749375
0.27135678,0.77386935,0.25251888
0.27135678,0.77889447,0.25759451
0.27135678,0.7839196,0.26272064
0.27135678,0.78894472,0.26789728
0.27135678,0.79396985,0.27312442
0.27135678,0.79899497,0.27840206
0.27135678,0.8040201,0.28373021
0.27135678,0.80904523,0.28910886
0.27135678,0.81407035,0.29453802
0.27135678,0.81909548,0.30001768
0.27135678,0.8241206,0.30554784
0.27135678,0.82914573,0.31112851
0.27135678,0.83417085,0.31675968
0.27135678,0.83919598,0.32244135
0.27135678,0.84422111,0.32817353
0.27135678,0.84924623,0.33395621
0.27135678,0.85427136,0.3397894
0.27135678,0.85929648,0.34567309
0.27135678,0.86432161,0.35160728
0.27135678,0.86934673,0.35759198
0.27135678,0.87437186,0.36362718
0.27135678,0.87939698,0.36971289
0.27135678,0.88442211,0.37584909
0.27135678,0.88944724,0.38203581
0.27135678,0.89447236,0.38827302
0.27135678,0.89949749,0.39456074
0.27135678,0.90452261,0.40089897
0.27135678,0.90954774,0.40728769
0.27135678,0.91457286,0.41372693
0.27135678,0.91959799,0.42021666
0.27135678,0.92462312,0.4267569
0.27135678,0.92964824,0.43334764
0.27135678,0.93467337,0.43998889
0.27135678,0.93969849,0.44668064
0.27135678,0.94472362,0.45342289
0.27135678,0.94974874,0.46021565
0.27135678,0.95477387,0.46705891
0.27135678,0.95979899,0.47395268
0.27135678,0.96482412,0.48089695
0.27135678,0.96984925,0.48789172
0.27135678,0.97487437,0.494937
0.27135678,0.9798995,0.50203278
0.27135678,0.98492462,0.50917906
0.27135678,0.98994975,0.51637585
0.27135678,0.99497487,0.52362314
0.27135678,1,0.53092094
0.28140704,0,0.079189919
0.28140704,0.0050251256,0.07638696
0.28140704,0.010050251,0.073634504
0.28140704,0.015075377,0.070932552
0.28140704,0.020100503,0.068281104
0.28140704,0.025125628,0.06568016
0.28140704,0.030150754,0.063129719
0.28140704,0.035175879,0.060629782
0.28140704,0.040201005,0.058180349
0.28140704,0.045226131,0.05578142
0.28140704,0.050251256,0.053432994
0.28140704,0.055276382,0.051135072
0.28140704,0.060301508,0.048887654
0.28140704,0.065326633,0.04669074
0.28140704,0.070351759,0.04454433
0.28140704,0.075376884,0.042448423
0.28140704,0.08040201,0.04040302
0.28140704,0.085427136,0.038408121
0.28140704,0.090452261,0.036463726
0.28140704,0.095477387,0.034569834
0.28140704,0.10050251,0.032726446
0.28140704,0.10552764,0.030933562
0.28140704,0.11055276,0.029191182
0.28140704,0.11557789,0.027499306
0.28140704,0.12060302,0.025857933
0.28140704,0.12562814,0.024267064
0.28140704,0.13065327,0.022726699
0.28140704,0.13567839,0.021236837
0.28140704,0.14070352,0.01979748
0.28140704,0.14572864,0.018408626
0.28140704,0.15075377,0.017070276
0.28140704,0.15577889,0.01578243
0.28140704,0.16080402,0.014545087
0.28140704,0.16582915,0.013358249
0.28140704,0.17085427,0.012221914
0.28140704,0.1758794,0.011136082
0.28140704,0.18090452,0.010100755
0.28140704,0.18592965,0.0091159314
0.28140704,0.19095477,0.0081816116
0.28140704,0.1959799,0.0072977955
0.28140704,0.20100503,0.0064644832
0.28140704,0.20603015,0.0056816747
0.28140704,0.21105528,0.00494937
0.28140704,0.2160804,0.004267569
0.28140704,0.22110553,0.0036362718
0.28140704,0.22613065,0.0030554784
0.28140704,0.23115578,0.0025251888
0.28140704,0.2361809,0.0020454029
0.28140704,0.24120603,0.0016161208
0.28140704,0.24623116,0.0012373425
0.28140704,0.25125628,0.00090906795
0.28140704,0.25628141,0.00063129719
0.28140704,0.26130653,0.0004040302
0.28140704,0.26633166,0.00022726699
0.28140704,0.27135678,0.00010100755
0.28140704,0.27638191,2.5251888e-05
0.28140704,0.28140704,0
0.28140704,0.28643216,2.5251888e-05
0.28140704,0.29145729,0.00010100755
0.28140704,0.29648241,0.00022726699
0.28140704,0.30150754,0.0004040302
0.28140704,0.30653266,0.00063129719
0.28140704,0.31155779,0.00090906795
0.28140704,0.31658291,0.0012373425
0.28140704,0.32160804,0.0016161208
0.28140704,0.32663317,0.0020454029
0.28140704,0.33165829,0.0025251888
0.28140704,0.33668342,0.0030554784
0.28140704,0.34170854,0.0036362718
0.28140704,0.34673367,0.004267569
0.28140704,0.35175879,0.00494937
0.28140704,0.35678392,0.0056816747
0.28140704,0.36180905,0.0064644832
0.28140704,0.36683417,0.0072977955
0.28140704,0.3718593,0.0081816116
0.28140704,0.37688442,0.0091159314
0.28140704,0.38190955,0.010100755
0.28140704,0.38693467,0.011136082
0.28140704,0.3919598,0.012221914
0.28140704,0.39698492,0.013358249
0.28140704,0.40201005,0.014545087
0.28140704,0.40703518,0.01578243
0.28140704,0.4120603,0.017070276
0.28140704,0.41708543,0.018408626
0.28140704,0.42211055,0.01979748
0.28140704,0.42713568,0.021236837
0.28140704,0.4321608,0.022726699
0.28140704,0.43718593,0.024267064
0.28140704,0.44221106,0.025857933
0.28140704,0.44723618,0.027499306
0.28140704,0.45226131,0.029191182
0.28140704,0.45728643,0.030933562
0.28140704,0.46231156,0.032726446
0.28140704,0.46733668,0.034569834
0.28140704,0.47236181,0.036463726
0.28140704,0.47738693,0.038408121
0.28140704,0.48241206,0.04040302
0.28140704,0.48743719,0.042448423
0.28140704,0.49246231,0.04454433
0.28140704,0.49748744,0.04669074
0.28140704,0.50251256,0.048887654
0.28140704,0.50753769,0.051135072
0.28140704,0.51256281,0.053432994
0.28140704,0.51758794,0.05578142
0.28140704,0.52261307,0.058180349
0.28140704,0.52763819,0.060629782
0.28140704,0.53266332,0.063129719
0.28140704,0.53768844,0.06568016
0.28140704,0.54271357,0.068281104
0.28140704,0.54773869,0.070932552
0.28140704,0.55276382,0.073634504
0.28140704,0.55778894,0.07638696
0.28140704,0.56281407,0.079189919
0.28140704,0.5678392,0.082043383
0.28140704,0.57286432,0.08494735
0.28140704,0.57788945,0.087901821
0.28140704,0.58291457,0.090906795
0.28140704,0.5879397,0.093962274
0.28140704,0.59296482,0.097068256
0.28140704,0.59798995,0.10022474
0.28140704,0.60301508,0.10343173
0.28140704,0.6080402,0.10668923
0.28140704,0.61306533,0.10999722
0.28140704,0.61809045,0.11335572
0.28140704,0.62311558,0.11676473
0.28140704,0.6281407,0.12022424
0.28140704,0.63316583,0.12373425
0.28140704,0.63819095,0.12729477
0.28140704,0.64321608,0.13090579
0.28140704,0.64824121,0.13456731
0.28140704,0.65326633,0.13827934
0.28140704,0.65829146,0.14204187
0.28140704,0.66331658,0.1458549
0.28140704,0.66834171,0.14971844
0.28140704,0.67336683,0.15363248
0.28140704,0.67839196,0.15759703
0.28140704,0.68341709,0.16161208
0.28140704,0.68844221,0.16567763
0.28140704,0.69346734,0.16979369
0.28140704,0.69849246,0.17396025
0.28140704,0.70351759,0.17817732
0.28140704,0.70854271,0.18244489
0.28140704,0.71356784,0.18676296
0.28140704,0.71859296,0.19113154
0.28140704,0.72361809,0.19555062
0.28140704,0.72864322,0.2000202
0.28140704,0.73366834,0.20454029
0.28140704,0.73869347,0.20911088
0.28140704,0.74371859,0.21373198
0.28140704,0.74874372,0.21840358
0.28140704,0.75376884,0.22312568
0.28140704,0.75879397,0.22789829
0.28140704,0.7638191,0.2327214
0.28140704,0.76884422,0.23759501
0.28140704,0.77386935,0.24251913
0.28140704,0.77889447,0.24749375
0.28140704,0.7839196,0.25251888
0.28140704,0.78894472,0.25759451
0.28140704,0.79396985,0.26272064
0.28140704,0.79899497,0.26789728
0.28140704,0.8040201,0.27312442
0.28140704,0.80904523,0.27840206
0.28140704,0.81407035,0.28373021
0.28140704,0.81909548,0.28910886
0.28140704,0.8241206,0.29453802
0.28140704,0.82914573,0.30001768
0.28140704,0.83417085,0.30554784
0.28140704,0.83919598,0.31112851
0.28140704,0.84422111,0.31675968
0.28140704,0.84924623,0.32244135
0.28140704,0.85427136,0.32817353
0.28140704,0.85929648,0.33395621
0.28140704,0.86432161,0.3397894
0.28140704,0.86934673,0.34567309
0.28140704,0.87437186,0.35160728
0.28140704,0.87939698,0.35759198
0.28140704,0.88442211,0.36362718
0.28140704,0.88944724,0.36971289
0.28140704,0.89447236,0.37584909
0.28140704,0.89949749,0.38203581
0.28140704,0.90452261,0.38827302
0.28140704,0.90954774,0.39456074
0.28140704,0.91457286,0.40089897
0.28140704,0.91959799,0.40728769
0.28140704,0.92462312,0.41372693
0.28140704,0.92964824,0.42021666
0.28140704,0.93467337,0.4267569
0.28140704,0.93969849,0.43334764
0.28140704,0.94472362,0.43998889
0.28140704,0.94974874,0.44668064
0.28140704,0.95477387,0.45342289
0.28140704,0.95979899,0.46021565
0.28140704,0.96482412,0.46705891
0.28140704,0.96984925,0.47395268
0.28140704,0.97487437,0.48089695
0.28140704,0.9798995,0.48789172
0.28140704,0.98492462,0.494937
0.28140704,0.98994975,0.50203278
0.28140704,0.99497487,0.50917906
0.28140704,1,0.51637585
0.29145729,0,0.08494735
0.29145729,0.0050251256,0.082043383
0.29145729,0.010050251,0.079189919
0.29145729,0.015075377,0.07638696
0.29145729,0.020100503,0.073634504
0.29145729,0.025125628,0.070932552
0.29145729,0.030150754,0.068281104
0.29145729,0.035175879,0.06568016
0.29145729,0.040201005,0.063129719
0.29145729,0.045226131,0.060629782
0.29145729,0.050251256,0.058180349
0.29145729,0.055276382,0.05578142
0.29145729,0.060301508,0.053432994
0.29145729,0.065326633,0.051135072
0.29145729,0.070351759,0.048887654
0.29145729,0.075376884,0.04669074
0.29145729,0.08040201,0.04454433
0.29145729,0.085427136,0.042448423
0.29145729,0.090452261,0.04040302
0.29145729,0.095477387,0.038408121
0.29145729,0.10050251,0.036463726
0.29145729,0.10552764,0.034569834
0.29145729,0.11055276,0.032726446
0.29145729,0.11557789,0.030933562
0.29145729,0.12060302,0.029191182
0.29145729,0.12562814,0.027499306
0.29145729,0.13065327,0.025857933
0.29145729,0.13567839,0.024267064
0.29145729,0.14070352,0.022726699
0.29145729,0.14572864,0.021236837
0.29145729,0.15075377,0.01979748
0.29145729,0.15577889,0.018408626
0.29145729,0.16080402,0.017070276
0.29145729,0.16582915,0.01578243
0.29145729,0.17085427,0.014545087
0.29145729,0.1758794,0.013358249
0.29145729,0.18090452,0.012221914
0.29145729,0.18592965,0.011136082
0.29145729,0.19095477,0.010100755
0.29145729,0.1959799,0.0091159314
0.29145729,0.20100503,0.0081816116
0.29145729,0.20603015,0.0072977955
0.29145729,0.21105528,0.0064644832
0.29145729,0.2160804,0.0056816747
0.29145729,0.22110553,0.00494937
0.29145729,0.22613065,0.004267569
0.29145729,0.23115578,0.0036362718
0.29145729,0.2361809,0.0030554784
0.29145729,0.24120603,0.0025251888
0.29145729,0.24623116,0.0020454029
0.29145729,0.25125628,0.0016161208
0.29145729,0.25628141,0.0012373425
0.29145729,0.26130653,0.00090906795
0.29145729,0.26633166,0.00063129719
0.29145729,0.27135678,0.0004040302
0.29145729,0.27638191,0.00022726699
0.29145729,0.28140704,0.00010100755
0.29145729,0.28643216,2.5251888e-05
0.29145729,0.29145729,0
0.29145729,0.29648241,2.5251888e-05
0.29145729,0.30150754,0.00010100755
0.29145729,0.30653266,0.00022726699
0.29145729,0.31155779,0.0004040302
0.29145729,0.31658291,0.00063129719
0.29145729,0.32160804,0.00090906795
0.29145729,0.32663317,0.0012373425
0.29145729,0.33165829,0.0016161208
0.29145729,0.33668342,0.0020454029
0.29145729,0.34170854,0.0025251888
0.29145729,0.34673367,0.0030554784
0.29145729,0.35175879,0.0036362718
0.29145729,0.35678392,0.004267569
0.29145729,0.36180905,0.00494937
0.29145729,0.36683417,0.0056816747
0.29145729,0.3718593,0.0064644832
0.29145729,0.37688442,0.0072977955
0.29145729,0.38190955,0.0081816116
0.29145729,0.38693467,0.0091159314
0.29145729,0.3919598,0.010100755
0.29145729,0.39698492,0.011136082
0.29145729,0.40201005,0.012221914
0.29145729,0.40703518,0.013358249
0.29145729,0.4120603,0.014545087
0.29145729,0.41708543,0.01578243
0.29145729,0.42211055,0.017070276
0.29145729,0.42713568,0.018408626
0.29145729,0.4321608,0.01979748
0.29145729,0.43718593,0.021236837
0.29145729,0.44221106,0.022726699
0.29145729,0.44723618,0.024267064
0.29145729,0.45226131,0.025857933
0.29145729,0.45728643,0.027499306
0.29145729,0.46231156,0.029191182
0.29145729,0.46733668,0.030933562
0.29145729,0.47236181,0.032726446
0.29145729,0.47738693,0.034569834
0.29145729,0.48241206,0.036463726
0.29145729,0.48743719,0.038408121
0.29145729,0.49246231,0.04040302
0.29145729,0.49748744,0.042448423
0.29145729,0.50251256,0.04454433
0.29145729,0.50753769,0.04669074
0.29145729,0.51256281,0.048887654
0.29145729,0.51758794,0.051135072
0.29145729,0.52261307,0.053432994
0.29145729,0.52763819,0.05578142
0.29145729,0.53266332,0.058180349
0.29145729,0.53768844,0.060629782
0.29145729,0.54271357,0.063129719
0.29145729,0.54773869,0.06568016
0.29145729,0.55276382,0.068281104
0.29145729,0.55778894,0.070932552
0.29145729,0.56281407,0.073634504
0.29145729,0.5678392,0.07638696
0.29145729,0.57286432,0.079189919
0.29145729,0.57788945,0.082043383
0.29145729,0.58291457,0.08494735
0.29145729,0.5879397,0.087901821
0.29145729,0.59296482,0.090906795
0.29145729,0.59798995,0.093962274
0.29145729,0.60301508,0.097068256
0.29145729,0.6080402,0.10022474
0.29145729,0.61306533,0.10343173
0.29145729,0.61809045,0.10668923
0.29145729,0.62311558,0.10999722
0.29145729,0.6281407,0.11335572
0.29145729,0.63316583,0.11676473
0.29145729,0.63819095,0.12022424
0.29145729,0.64321608,0.12373425
0.29145729,0.64824121,0.12729477
0.29145729,0.65326633,0.13090579
0.29145729,0.65829146,0.13456731
0.29145729,0.66331658,0.13827934
0.29145729,0.66834171,0.14204187
0.29145729,0.67336683,0.1458549
0.29145729,0.67839196,0.14971844
0.29145729,0.68341709,0.15363248
0.29145729,0.68844221,0.15759703
0.29145729,0.69346734,0.16161208
0.29145729,0.69849246,0.16567763
0.29145729,0.70351759,0.16979369
0.29145729,0.70854271,0.17396025
0.29145729,0.71356784,0.17817732
0.29145729,0.71859296,0.18244489
0.29145729,0.72361809,0.18676296
0.29145729,0.72864322,0.19113154
0.29145729,0.73366834,0.19555062
0.29145729,0.73869347,0.2000202
0.29145729,0.74371859,0.20454029
0.29145729,0.74874372,0.20911088
0.29145729,0.75376884,0.21373198
0.29145729,0.75879397,0.21840358
0.29145729,0.7638191,0.22312568
0.29145729,0.76884422,0.22789829
0.29145729,0.77386935,0.2327214
0.29145729,0.77889447,0.23759501
0.29145729,0.7839196,0.24251913
0.29145729,0.78894472,0.24749375
0.29145729,0.79396985,0.25251888
0.29145729,0.79899497,0.25759451
0.29145729,0.8040201,0.26272064
0.29145729,0.80904523,0.26789728
0.29145729,0.81407035,0.27312442
0.29145729,0.81909548,0.27840206
0.29145729,0.8241206,0.28373021
0.29145729,0.82914573,0.28910886
0.29145729,0.83417085,0.29453802
0.29145729,0.83919598,0.30001768
0.29145729,0.84422111,0.30554784
0.29145729,0.84924623,0.31112851
0.29145729,0.85427136,0.31675968
0.29145729,0.85929648,0.32244135
0.29145729,0.86432161,0.32817353
0.29145729,0.86934673,0.33395621
0.29145729,0.87437186,0.3397894
0.29145729,0.87939698,0.34567309
0.29145729,0.88442211,0.35160728
0.29145729,0.88944724,0.35759198
0.29145729,0.89447236,0.36362718
0.29145729,0.89949749,0.36971289
0.29145729,0.90452261,0.37584909
0.29145729,0.90954774,0.38203581
0.29145729,0.91457286,0.38827302
0.29145729,0.91959799,0.39456074
0.29145729,0.92462312,0.40089897
0.29145729,0.92964824,0.40728769
0.29145729,0.93467337,0.41372693
0.29145729,0.93969849,0.42021666
0.29145729,0.94472362,0.4267569
0.29145729,0.94974874,0.43334764
0.29145729,0.95477387,0.43998889
0.29145729,0.95979899,0.44668064
0.29145729,0.96482412,0.45342289
0.29145729,0.96984925,0.46021565
0.29145729,0.97487437,0.46705891
0.29145729,0.9798995,0.47395268
0.29145729,0.98492462,0.48089695
0.29145729,0.98994975,0.48789172
0.29145729,0.99497487,0.494937
0.29145729,1,0.50203278
0.30150754,0,0.090906795
0.30150754,0.0050251256,0.087901821
0.30150754,0.010050251,0.08494735
0.30150754,0.015075377,0.082043383
0.30150754,0.020100503,0.079189919
0.30150754,0.025125628,0.07638696
0.30150754,0.030150754,0.073634504
0.30150754,0.035175879,0.070932552
0.30150754,0.040201005,0.068281104
0.30150754,0.045226131,0.06568016
0.30150754,0.050251256,0.063129719
0.30150754,0.055276382,0.060629782
0.30150754,0.060301508,0.058180349
0.30150754,0.065326633,0.05578142
0.30150754,0.070351759,0.053432994
0.30150754,0.075376884,0.051135072
0.30150754,0.08040201,0.048887654
0.30150754,0.085427136,0.04669074
0.30150754,0.090452261,0.04454433
0.30150754,0.095477387,0.042448423
0.30150754,0.10050251,0.04040302
0.30150754,0.10552764,0.038408121
0.30150754,0.11055276,0.036463726
0.30150754,0.11557789,0.034569834
0.30150754,0.12060302,0.032726446
0.30150754,0.12562814,0.030933562
0.30150754,0.13065327,0.029191182
0.30150754,0.13567839,0.027499306
0.30150754,0.14070352,0.025857933
0.30150754,0.14572864,0.024267064
0.30150754,0.15075377,0.022726699
0.30150754,0.15577889,0.021236837
0.30150754,0.16080402,0.01979748
0.30150754,0.16582915,0.018408626
0.30150754,0.17085427,0.017070276
0.30150754,0.1758794,0.01578243
0.30150754,0.18090452,0.014545087
0.30150754,0.18592965,0.013358249
0.30150754,0.19095477,0.012221914
0.30150754,0.1959799,0.011136082
0.30150754,0.20100503,0.010100755
0.30150754,0.20603015,0.0091159314
0.30150754,0.21105528,0.0081816116
0.30150754,0.2160804,0.0072977955
0.30150754,0.22110553,0.0064644832
0.30150754,0.22613065,0.0056816747
0.30150754,0.23115578,0.00494937
0.30150754,0.2361809,0.004267569
0.30150754,0.24120603,0.0036362718
0.30150754,0.24623116,0.0030554784
0.30150754,0.25125628,0.0025251888
0.30150754,0.25628141,0.0020454029
0.30150754,0.26130653,0.0016161208
0.30150754,0.26633166,0.0012373425
0.30150754,0.27135678,0.00090906795
0.30150754,0.27638191,0.00063129719
0.30150754,0.28140704,0.0004040302
0.30150754,0.28643216,0.00022726699
0.30150754,0.29145729,0.00010100755
0.30150754,0.29648241,2.5251888e-05
0.30150754,0.30150754,0
0.30150754,0.30653266,2.5251888e-05
0.30150754,0.31155779,0.00010100755
0.30150754,0.31658291,0.00022726699
0.30150754,0.32160804,0.0004040302
0.30150754,0.32663317,0.00063129719
0.30150754,0.33165829,0.00090906795
0.30150754,0.33668342,0.0012373425
0.30150754,0.34170854,0.0016161208
0.30150754,0.34673367,0.0020454029
0.30150754,0.35175879,0.0025251888
0.30150754,0.35678392,0.0030554784
0.30150754,0.36180905,0.0036362718
0.30150754,0.36683417,0.004267569
0.30150754,0.3718593,0.00494937
0.30150754,0.37688442,0.0056816747
0.30150754,0.38190955,0.0064644832
0.30150754,0.38693467,0.0072977955
0.30150754,0.3919598,0.0081816116
0.30150754,0.39698492,0.0091159314
0.30150754,0.40201005,0.010100755
0.30150754,0.40703518,0.011136082
0.30150754,0.4120603,0.012221914
0.30150754,0.41708543,0.013358249
0.30150754,0.42211055,0.014545087
0.30150754,0.42713568,0.01578243
0.30150754,0.4321608,0.017070276
0.30150754,0.43718593,0.018408626
0.30150754,0.44221106,0.01979748
0.30150754,0.44723618,0.021236837
0.30150754,0.45226131,0.022726699
0.30150754,0.45728643,0.024267064
0.30150754,0.46231156,0.025857933
0.30150754,0.46733668,0.027499306
0.30150754,0.47236181,0.029191182
0.30150754,0.47738693,0.030933562
0.30150754,0.48241206,0.032726446
0.30150754,0.48743719,0.034569834
0.30150754,0.49246231,0.036463726
0.30150754,0.49748744,0.038408121
0.30150754,0.50251256,0.04040302
0.30150754,0.50753769,0.042448423
0.30150754,0.51256281,0.04454433
0.30150754,0.51758794,0.04669074
0.30150754,0.52261307,0.048887654
0.30150754,0.52763819,0.051135072
0.30150754,0.53266332,0.053432994
0.30150754,0.53768844,0.05578142
0.30150754,0.54271357,0.058180349
0.30150754,0.54773869,0.060629782
0.30150754,0.55276382,0.063129719
0.30150754,0.55778894,0.06568016
0.30150754,0.56281407,0.068281104
0.30150754,0.5678392,0.070932552
0.30150754,0.57286432,0.073634504
0.30150754,0.57788945,0.07638696
0.30150754,0.58291457,0.079189919
0.30150754,0.5879397,0.082043383
0.30150754,0.59296482,0.08494735
0.30150754,0.59798995,0.087901821
0.30150754,0.60301508,0.090906795
0.30150754,0.6080402,0.093962274
