x,y,V
1.56,0.08,0.116178
1.6,0.08,0.115439
1.64,0.08,0.113556
1.68,0.08,0.110347
1.72,0.08,0.105606
1.76,0.08,0.099093
1.8,0.08,0.0905296
1.84,0.08,0.0795746
1.88,0.08,0.0657925
1.92,0.08,0.0485905
1.96,0.08,0.0271017
2,0.08,1.18706
0,0.1,1.00123
0.04,0.1,0.00245447
0.08,0.1,0.00490854
0.12,0.1,0.00737834
0.16,0.1,0.00987974
0.2,0.1,0.0124282
0.24,0.1,0.0150386
0.28,0.1,0.0177255
0.32,0.1,0.0205024
0.36,0.1,0.0233821
0.4,0.1,0.0263768
0.44,0.1,0.0294972
0.48,0.1,0.0327533
0.52,0.1,0.0361537
0.56,0.1,0.0397055
0.6,0.1,0.0434148
0.64,0.1,0.0472855
0.68,0.1,0.0513201
0.72,0.1,0.0555191
0.76,0.1,0.0598806
0.8,0.1,0.0644005
0.84,0.1,0.0690718
0.88,0.1,0.0738846
0.92,0.1,0.0788256
0.96,0.1,0.0838776
1,0.1,0.0890192
1.04,0.1,0.0942245
1.08,0.1,0.0994618
1.12,0.1,0.104694
1.16,0.1,0.109877
1.2,0.1,0.11496
1.24,0.1,0.119884
1.28,0.1,0.124579
1.32,0.1,0.128969
1.36,0.1,0.132964
1.4,0.1,0.136464
1.44,0.1,0.139354
1.48,0.1,0.141506
1.52,0.1,0.142777
1.56,0.1,0.143005
1.6,0.1,0.142011
1.64,0.1,0.139593
1.68,0.1,0.135526
1.72,0.1,0.129553
1.76,0.1,0.121383
1.8,0.1,0.110675
1.84,0.1,0.0970227
1.88,0.1,0.0799185
1.92,0.1,0.0587028
1.96,0.1,0.0324768
2,0.1,1.23764
0,0.12,1.00147
0.04,0.12,0.00293437
0.08,0.12,0.00586452
0.12,0.12,0.00880983
0.16,0.12,0.0117893
0.2,0.12,0.0148216
0.24,0.12,0.0179246
0.28,0.12,0.0211155
0.32,0.12,0.0244109
0.36,0.12,0.0278262
0.4,0.12,0.0313757
0.44,0.12,0.0350726
0.48,0.12,0.0389287
0.52,0.12,0.0429544
0.56,0.12,0.0471584
0.6,0.12,0.0515479
0.64,0.12,0.0561277
0.68,0.12,0.0609009
0.72,0.12,0.0658681
0.76,0.12,0.0710272
0.8,0.12,0.0763733
0.84,0.12,0.0818982
0.88,0.12,0.0875902
0.92,0.12,0.0934335
0.96,0.12,0.0994076
1,0.12,0.105487
1.04,0.12,0.111641
1.08,0.12,0.117832
1.12,0.12,0.124016
1.16,0.12,0.13014
1.2,0.12,0.136143
1.24,0.12,0.141955
1.28,0.12,0.147494
1.32,0.12,0.152667
1.36,0.12,0.157368
1.4,0.12,0.161476
1.44,0.12,0.164855
1.48,0.12,0.167353
1.52,0.12,0.168796
1.56,0.12,0.168995
1.6,0.12,0.167733
1.64,0.12,0.164771
1.68,0.12,0.159841
1.72,0.12,0.15264
1.76,0.12,0.142825
1.8,0.12,0.130001
1.84,0.12,0.113701
1.88,0.12,0.0933614
1.92,0.12,0.0682761
1.96,0.12,0.0375402
2,0.12,1.29002
0,0.14,1.0017
0.04,0.14,0.0034087
0.08,0.14,0.00680813
0.12,0.14,0.0102209
0.16,0.14,0.0136692
0.2,0.14,0.0171748
0.24,0.14,0.0207587
0.28,0.14,0.024441
0.32,0.14,0.0282408
0.36,0.14,0.0321764
0.4,0.14,0.0362644
0.44,0.14,0.0405203
0.48,0.14,0.0449578
0.52,0.14,0.0495891
0.56,0.14,0.0544245
0.6,0.14,0.0594722
0.64,0.14,0.0647382
0.68,0.14,0.0702261
0.72,0.14,0.0759366
0.76,0.14,0.0818674
0.8,0.14,0.0880131
0.84,0.14,0.0943642
0.88,0.14,0.100907
0.92,0.14,0.107624
0.96,0.14,0.114491
1,0.14,0.121479
1.04,0.14,0.128552
1.08,0.14,0.135667
1.12,0.14,0.142772
1.16,0.14,0.149808
1.2,0.14,0.156703
1.24,0.14,0.163375
1.28,0.14,0.16973
1.32,0.14,0.17566
1.36,0.14,0.181042
1.4,0.14,0.185736
1.44,0.14,0.189584
1.48,0.14,0.192409
1.52,0.14,0.194012
1.56,0.14,0.194169
1.6,0.14,0.192632
1.64,0.14,0.189124
1.68,0.14,0.183335
1.72,0.14,0.174919
1.76,0.14,0.163482
1.8,0.14,0.148579
1.84,0.14,0.129693
1.88,0.14,0.106212
1.92,0.14,0.077398
1.96,0.14,0.0423533
2,0.14,1.34431
0,0.16,1.00194
0.04,0.16,0.00387665
0.08,0.16,0.00773772
0.12,0.16,0.0116091
0.16,0.16,0.0155161
0.2,0.16,0.0194838
0.24,0.16,0.023536
0.28,0.16,0.027696
0.32,0.16,0.0319856
0.36,0.16,0.0364255
