x,y,V
1.55,0.35,43.2619
1.6,0.35,45.0958
1.65,0.35,46.9664
1.7,0.35,48.8723
1.75,0.35,50.8115
1.8,0.35,52.7809
1.85,0.35,54.7759
1.9,0.35,56.7896
1.95,0.35,58.8111
2,0.35,60.8248
0,0.4,1
0.05,0.4,1.42295
0.1,0.4,2.84436
0.15,0.4,4.26329
0.2,0.4,5.67916
0.25,0.4,7.09191
0.3,0.4,8.50199
0.35,0.4,9.9104
0.4,0.4,11.3186
0.45,0.4,12.7285
0.5,0.4,14.1424
0.55,0.4,15.5627
0.6,0.4,16.9922
0.65,0.4,18.4336
0.7,0.4,19.8898
0.75,0.4,21.3636
0.8,0.4,22.858
0.85,0.4,24.3757
0.9,0.4,25.9194
0.95,0.4,27.4917
1,0.4,29.0951
1.05,0.4,30.7318
1.1,0.4,32.4039
1.15,0.4,34.1135
1.2,0.4,35.8623
1.25,0.4,37.6517
1.3,0.4,39.4829
1.35,0.4,41.3571
1.4,0.4,43.2747
1.45,0.4,45.236
1.5,0.4,47.241
1.55,0.4,49.289
1.6,0.4,51.3787
1.65,0.4,53.5084
1.7,0.4,55.6751
1.75,0.4,57.8748
1.8,0.4,60.102
1.85,0.4,62.3487
1.9,0.4,64.6043
1.95,0.4,66.8543
2,0.4,69.0798
0,0.45,1
0.05,0.45,1.60308
0.1,0.45,3.20388
0.15,0.45,4.8009
0.2,0.45,6.39322
0.25,0.45,7.98058
0.3,0.45,9.56347
0.35,0.45,11.1431
0.4,0.45,12.7212
0.45,0.45,14.3002
0.5,0.45,15.8827
0.55,0.45,17.4718
0.6,0.45,19.0707
0.65,0.45,20.6827
0.7,0.45,22.3112
0.75,0.45,23.9594
0.8,0.45,25.6308
0.85,0.45,27.3286
0.9,0.45,29.0558
0.95,0.45,30.8155
1,0.45,32.6104
1.05,0.45,34.4432
1.1,0.45,36.3164
1.15,0.45,38.2322
1.2,0.45,40.1925
1.25,0.45,42.1991
1.3,0.45,44.2534
1.35,0.45,46.3564
1.4,0.45,48.5088
1.45,0.45,50.711
1.5,0.45,52.9625
1.55,0.45,55.2624
1.6,0.45,57.6089
1.65,0.45,59.9994
1.7,0.45,62.4298
1.75,0.45,64.8945
1.8,0.45,67.386
1.85,0.45,69.8937
1.9,0.45,72.4044
1.95,0.45,74.9004
2,0.45,77.36
0,0.5,1
0.05,0.5,1.78497
0.1,0.5,3.5666
0.15,0.5,5.34262
0.2,0.5,7.11157
0.25,0.5,8.87299
0.3,0.5,10.6274
0.35,0.5,12.3763
0.4,0.5,14.1219
0.45,0.5,15.867
0.5,0.5,17.6151
0.55,0.5,19.3696
0.6,0.5,21.1344
0.65,0.5,22.9133
0.7,0.5,24.7104
0.75,0.5,26.5295
0.8,0.5,28.3743
0.85,0.5,30.2486
0.9,0.5,32.156
0.95,0.5,34.0997
1,0.5,36.0831
1.05,0.5,38.1091
1.1,0.5,40.1805
1.15,0.5,42.2999
1.2,0.5,44.4694
1.25,0.5,46.6911
1.3,0.5,48.9665
1.35,0.5,51.297
1.4,0.5,53.6832
1.45,0.5,56.1255
1.5,0.5,58.6235
1.55,0.5,61.176
1.6,0.5,63.781
1.65,0.5,66.4351
1.7,0.5,69.1335
1.75,0.5,71.8696
1.8,0.5,74.6342
1.85,0.5,77.4151
1.9,0.5,80.1967
1.95,0.5,82.9588
2,0.5,85.6771
0,0.55,1
0.05,0.55,1.96956
0.1,0.55,3.93425
0.15,0.55,5.89066
0.2,0.55,7.83665
0.25,0.55,9.7715
0.3,0.55,11.6959
0.35,0.55,13.6117
0.4,0.55,15.5217
0.45,0.55,17.4296
0.5,0.55,19.3393
0.55,0.55,21.2552
0.6,0.55,23.1817
